Date,Heure,kWh,AvgTemp,Season,Screens Plug
2020-04-21,00,0.71,-4,Spring,No
2020-04-21,01,0.95,-4,Spring,No
2020-04-21,02,0.7,-5,Spring,No
2020-04-21,03,0.63,-5,Spring,No
2020-04-21,04,1,-4,Spring,No
2020-04-21,05,0.62,-2,Spring,No
2020-04-21,06,0.7,0,Spring,No
2020-04-21,07,1.02,2,Spring,No
2020-04-21,08,0.89,3,Spring,No
2020-04-21,09,1.22,4,Spring,No
2020-04-21,10,1.56,5,Spring,No
2020-04-21,11,1.14,6,Spring,No
2020-04-21,12,1.72,6,Spring,No
2020-04-21,13,2.42,5,Spring,No
2020-04-21,14,1.89,5,Spring,No
2020-04-21,15,1.66,4,Spring,No
2020-04-21,16,2.11,4,Spring,No
2020-04-21,17,2.84,3,Spring,No
2020-04-21,18,2.94,3,Spring,No
2020-04-21,19,5.46,3,Spring,No
2020-04-21,20,4.53,2,Spring,No
2020-04-21,21,0.94,1,Spring,No
2020-04-21,22,1.39,0,Spring,No
2020-04-21,23,0.7,0,Spring,No
2020-04-22,00,1.03,-1,Spring,No
2020-04-22,01,0.66,-1,Spring,No
2020-04-22,02,0.72,-1,Spring,No
2020-04-22,03,0.58,-1,Spring,No
2020-04-22,04,1,-2,Spring,No
2020-04-22,05,0.58,-3,Spring,No
2020-04-22,06,0.68,-4,Spring,No
2020-04-22,07,0.73,-4,Spring,No
2020-04-22,08,1.06,-5,Spring,No
2020-04-22,09,0.86,-5,Spring,No
2020-04-22,10,1.4,-4,Spring,No
2020-04-22,11,1.14,-4,Spring,No
2020-04-22,12,1.04,-4,Spring,No
2020-04-22,13,1.17,-3,Spring,No
2020-04-22,14,3.15,-3,Spring,No
2020-04-22,15,2.17,-2,Spring,No
2020-04-22,16,1.06,-2,Spring,No
2020-04-22,17,1.46,-2,Spring,No
2020-04-22,18,3.12,-3,Spring,No
2020-04-22,19,3.19,-3,Spring,No
2020-04-22,20,2.4,-3,Spring,No
2020-04-22,21,1.81,-4,Spring,No
2020-04-22,22,0.85,-4,Spring,No
2020-04-22,23,0.94,-4,Spring,No
2020-04-23,00,0.63,-4,Spring,No
2020-04-23,01,0.84,-5,Spring,No
2020-04-23,02,0.63,-6,Spring,No
2020-04-23,03,0.58,-7,Spring,No
2020-04-23,04,0.6,-7,Spring,No
2020-04-23,05,0.9,-6,Spring,No
2020-04-23,06,0.75,-5,Spring,No
2020-04-23,07,1.02,-4,Spring,No
2020-04-23,08,1.07,-2,Spring,No
2020-04-23,09,1.66,-1,Spring,No
2020-04-23,10,1.42,1,Spring,No
2020-04-23,11,2.15,2,Spring,No
2020-04-23,12,2.65,3,Spring,No
2020-04-23,13,3.61,5,Spring,No
2020-04-23,14,3.37,5,Spring,No
2020-04-23,15,2.66,5,Spring,No
2020-04-23,16,3.77,5,Spring,No
2020-04-23,17,2.12,4,Spring,No
2020-04-23,18,3.3,2,Spring,No
2020-04-23,19,2.66,0,Spring,No
2020-04-23,20,3.43,0,Spring,No
2020-04-23,21,0.81,-1,Spring,No
2020-04-23,22,0.56,-1,Spring,No
2020-04-23,23,0.85,-2,Spring,No
2020-04-24,00,0.53,-2,Spring,No
2020-04-24,01,0.55,-3,Spring,No
2020-04-24,02,0.83,-4,Spring,No
2020-04-24,03,0.52,-5,Spring,No
2020-04-24,04,0.54,-6,Spring,No
2020-04-24,05,0.56,-3,Spring,No
2020-04-24,06,0.8,0,Spring,No
2020-04-24,07,0.72,1,Spring,No
2020-04-24,08,0.81,3,Spring,No
2020-04-24,09,1.62,5,Spring,No
2020-04-24,10,1.63,6,Spring,No
2020-04-24,11,2.03,8,Spring,No
2020-04-24,12,2.75,8,Spring,No
2020-04-24,13,2.74,10,Spring,No
2020-04-24,14,1.05,10,Spring,No
2020-04-24,15,1.32,10,Spring,No
2020-04-24,16,1.22,10,Spring,No
2020-04-24,17,2.08,9,Spring,No
2020-04-24,18,1.2,5,Spring,No
2020-04-24,19,2.36,5,Spring,No
2020-04-24,20,1.83,6,Spring,No
2020-04-24,21,1.71,2,Spring,No
2020-04-24,22,1.26,-1,Spring,No
2020-04-24,23,0.46,-2,Spring,No
2020-04-25,00,0.37,0,Spring,No
2020-04-25,01,0.68,-1,Spring,No
2020-04-25,02,0.4,-1,Spring,No
2020-04-25,03,0.34,-1,Spring,No
2020-04-25,04,0.37,-2,Spring,No
2020-04-25,05,0.69,-1,Spring,No
2020-04-25,06,0.35,4,Spring,No
2020-04-25,07,0.38,5,Spring,No
2020-04-25,08,0.5,6,Spring,No
2020-04-25,09,0.81,8,Spring,No
2020-04-25,10,1.02,10,Spring,No
2020-04-25,11,3.12,10,Spring,No
2020-04-25,12,2.87,11,Spring,No
2020-04-25,13,2.03,12,Spring,No
2020-04-25,14,1.52,12,Spring,No
2020-04-25,15,0.94,12,Spring,No
2020-04-25,16,1.94,12,Spring,No
2020-04-25,17,1.89,11,Spring,No
2020-04-25,18,2.36,8,Spring,No
2020-04-25,19,2.3,4,Spring,No
2020-04-25,20,1.9,4,Spring,No
2020-04-25,21,2.2,5,Spring,No
2020-04-25,22,1.19,2,Spring,No
2020-04-25,23,1.46,2,Spring,No
2020-04-26,00,1.1,1,Spring,No
2020-04-26,01,1,1,Spring,No
2020-04-26,02,0.4,1,Spring,No
2020-04-26,03,0.4,0,Spring,No
2020-04-26,04,0.37,0,Spring,No
2020-04-26,05,0.64,1,Spring,No
2020-04-26,06,0.4,5,Spring,No
2020-04-26,07,0.37,7,Spring,No
2020-04-26,08,0.35,8,Spring,No
2020-04-26,09,0.38,10,Spring,No
2020-04-26,10,1.08,11,Spring,No
2020-04-26,11,1.34,11,Spring,No
2020-04-26,12,0.67,11,Spring,No
2020-04-26,13,0.96,12,Spring,No
2020-04-26,14,0.53,12,Spring,No
2020-04-26,15,0.69,12,Spring,No
2020-04-26,16,0.84,11,Spring,No
2020-04-26,17,1,10,Spring,No
2020-04-26,18,0.67,9,Spring,No
2020-04-26,19,0.85,8,Spring,No
2020-04-26,20,1.31,7,Spring,No
2020-04-26,21,0.85,6,Spring,No
2020-04-26,22,0.84,7,Spring,No
2020-04-26,23,0.8,6,Spring,No
2020-04-27,00,0.76,6,Spring,No
2020-04-27,01,0.49,5,Spring,No
2020-04-27,02,0.37,4,Spring,No
2020-04-27,03,0.86,4,Spring,No
2020-04-27,04,0.4,4,Spring,No
2020-04-27,05,0.38,4,Spring,No
2020-04-27,06,0.37,5,Spring,No
2020-04-27,07,0.9,6,Spring,No
2020-04-27,08,1.05,7,Spring,No
2020-04-27,09,0.9,8,Spring,No
2020-04-27,10,1.29,8,Spring,No
2020-04-27,11,0.86,9,Spring,No
2020-04-27,12,1.03,10,Spring,No
2020-04-27,13,1.05,9,Spring,No
2020-04-27,14,1.78,7,Spring,No
2020-04-27,15,1.39,7,Spring,No
2020-04-27,16,1.31,6,Spring,No
2020-04-27,17,5.82,5,Spring,No
2020-04-27,18,6.13,5,Spring,No
2020-04-27,19,5.67,4,Spring,No
2020-04-27,20,2.22,4,Spring,No
2020-04-27,21,1.31,4,Spring,No
2020-04-27,22,0.73,3,Spring,No
2020-04-27,23,0.75,3,Spring,No
2020-04-28,00,0.99,2,Spring,No
2020-04-28,01,0.67,3,Spring,No
2020-04-28,02,0.65,3,Spring,No
2020-04-28,03,0.94,2,Spring,No
2020-04-28,04,0.62,3,Spring,No
2020-04-28,05,0.6,3,Spring,No
2020-04-28,06,0.6,4,Spring,No
2020-04-28,07,1.34,5,Spring,No
2020-04-28,08,1.1,7,Spring,No
2020-04-28,09,1.38,9,Spring,No
2020-04-28,10,1.23,10,Spring,No
2020-04-28,11,1.43,11,Spring,No
2020-04-28,12,1.07,12,Spring,No
2020-04-28,13,2.36,12,Spring,No
2020-04-28,14,1.59,12,Spring,No
2020-04-28,15,2.1,11,Spring,No
2020-04-28,16,1.94,9,Spring,No
2020-04-28,17,3.64,8,Spring,No
2020-04-28,18,4.46,7,Spring,No
2020-04-28,19,2.19,7,Spring,No
2020-04-28,20,2.33,5,Spring,No
2020-04-28,21,1.88,3,Spring,No
2020-04-28,22,3.43,2,Spring,No
2020-04-28,23,2.3,1,Spring,No
2020-04-29,00,0.5,1,Spring,No
2020-04-29,01,0.58,2,Spring,No
2020-04-29,02,0.34,1,Spring,No
2020-04-29,03,0.3,-1,Spring,No
2020-04-29,04,0.32,2,Spring,No
2020-04-29,05,0.6,3,Spring,No
2020-04-29,06,0.39,6,Spring,No
2020-04-29,07,0.93,9,Spring,No
2020-04-29,08,1.3,10,Spring,No
2020-04-29,09,2.12,11,Spring,No
2020-04-29,10,1.08,12,Spring,No
2020-04-29,11,1.39,14,Spring,No
2020-04-29,12,2.07,14,Spring,No
2020-04-29,13,3.27,15,Spring,No
2020-04-29,14,0.9,14,Spring,No
2020-04-29,15,1.27,14,Spring,No
2020-04-29,16,2.76,13,Spring,No
2020-04-29,17,4.5,11,Spring,No
2020-04-29,18,3.15,9,Spring,No
2020-04-29,19,2.61,9,Spring,No
2020-04-29,20,2.05,7,Spring,No
2020-04-29,21,2.11,7,Spring,No
2020-04-29,22,0.65,7,Spring,No
2020-04-29,23,0.96,7,Spring,No
2020-04-30,00,0.6,7,Spring,No
2020-04-30,01,0.64,7,Spring,No
2020-04-30,02,0.91,6,Spring,No
2020-04-30,03,0.61,6,Spring,No
2020-04-30,04,0.64,6,Spring,No
2020-04-30,05,0.89,6,Spring,No
2020-04-30,06,0.63,6,Spring,No
2020-04-30,07,0.9,6,Spring,No
2020-04-30,08,1.04,6,Spring,No
2020-04-30,09,1.6,6,Spring,No
2020-04-30,10,1.71,6,Spring,No
2020-04-30,11,3.35,6,Spring,No
2020-04-30,12,6.06,6,Spring,No
2020-04-30,13,3.82,6,Spring,No
2020-04-30,14,2.41,6,Spring,No
2020-04-30,15,1.92,6,Spring,No
2020-04-30,16,1.68,6,Spring,No
2020-04-30,17,2.2,6,Spring,No
2020-04-30,18,2.82,6,Spring,No
2020-04-30,19,2.81,6,Spring,No
2020-04-30,20,1.53,6,Spring,No
2020-04-30,21,1.34,6,Spring,No
2020-04-30,22,0.94,6,Spring,No
2020-04-30,23,0.87,6,Spring,No
2020-05-01,00,1.06,6,Spring,No
2020-05-01,01,0.76,6,Spring,No
2020-05-01,02,0.78,6,Spring,No
2020-05-01,03,1.07,6,Spring,No
2020-05-01,04,0.73,6,Spring,No
2020-05-01,05,0.77,7,Spring,No
2020-05-01,06,0.78,7,Spring,No
2020-05-01,07,0.99,8,Spring,No
2020-05-01,08,1.5,8,Spring,No
2020-05-01,09,1.29,9,Spring,No
2020-05-01,10,1.4,9,Spring,No
2020-05-01,11,2.35,10,Spring,No
2020-05-01,12,2.38,10,Spring,No
2020-05-01,13,2.07,11,Spring,No
2020-05-01,14,1.68,11,Spring,No
2020-05-01,15,1.99,13,Spring,No
2020-05-01,16,1.73,13,Spring,No
2020-05-01,17,3.21,11,Spring,No
2020-05-01,18,4.15,9,Spring,No
2020-05-01,19,2.49,8,Spring,No
2020-05-01,20,1.62,6,Spring,No
2020-05-01,21,1.66,6,Spring,No
2020-05-01,22,1.09,5,Spring,No
2020-05-01,23,1.07,3,Spring,No
2020-05-02,00,0.89,3,Spring,No
2020-05-02,01,0.56,4,Spring,No
2020-05-02,02,0.58,4,Spring,No
2020-05-02,03,0.85,4,Spring,No
2020-05-02,04,0.55,4,Spring,No
2020-05-02,05,0.58,5,Spring,No
2020-05-02,06,0.56,8,Spring,No
2020-05-02,07,0.9,9,Spring,No
2020-05-02,08,0.76,10,Spring,No
2020-05-02,09,0.76,11,Spring,No
2020-05-02,10,3.48,13,Spring,No
2020-05-02,11,1.78,14,Spring,No
2020-05-02,12,0.96,15,Spring,No
2020-05-02,13,0.51,15,Spring,No
2020-05-02,14,1.02,16,Spring,No
2020-05-02,15,0.76,16,Spring,No
2020-05-02,16,1.21,16,Spring,No
2020-05-02,17,1.26,15,Spring,No
2020-05-02,18,1.28,12,Spring,No
2020-05-02,19,1.04,10,Spring,No
2020-05-02,20,0.82,8,Spring,No
2020-05-02,21,0.89,7,Spring,No
2020-05-02,22,1.1,7,Spring,No
2020-05-02,23,0.73,7,Spring,No
2020-05-03,00,0.58,6,Spring,No
2020-05-03,01,0.73,6,Spring,No
2020-05-03,02,0.45,6,Spring,No
2020-05-03,03,0.42,6,Spring,No
2020-05-03,04,0.42,6,Spring,No
2020-05-03,05,0.45,5,Spring,No
2020-05-03,06,0.73,6,Spring,No
2020-05-03,07,0.42,6,Spring,No
2020-05-03,08,0.44,7,Spring,No
2020-05-03,09,0.63,9,Spring,No
2020-05-03,10,1.3,11,Spring,No
2020-05-03,11,1.22,12,Spring,No
2020-05-03,12,1.13,13,Spring,No
2020-05-03,13,1.02,14,Spring,No
2020-05-03,14,2.99,15,Spring,No
2020-05-03,15,1.9,15,Spring,No
2020-05-03,16,1.32,10,Spring,No
2020-05-03,17,1.56,9,Spring,No
2020-05-03,18,0.98,8,Spring,No
2020-05-03,19,1.22,8,Spring,No
2020-05-03,20,1.04,8,Spring,No
2020-05-03,21,0.93,7,Spring,No
2020-05-03,22,1.07,6,Spring,No
2020-05-03,23,0.66,7,Spring,No
2020-05-04,00,0.58,7,Spring,No
2020-05-04,01,0.84,7,Spring,No
2020-05-04,02,0.53,7,Spring,No
2020-05-04,03,0.55,6,Spring,No
2020-05-04,04,0.51,6,Spring,No
2020-05-04,05,0.53,6,Spring,No
2020-05-04,06,0.89,7,Spring,No
2020-05-04,07,0.53,9,Spring,No
2020-05-04,08,0.53,8,Spring,No
2020-05-04,09,0.97,9,Spring,No
2020-05-04,10,1.07,9,Spring,No
2020-05-04,11,0.89,9,Spring,No
2020-05-04,12,0.79,9,Spring,No
2020-05-04,13,1.7,9,Spring,No
2020-05-04,14,1.04,9,Spring,No
2020-05-04,15,0.91,8,Spring,No
2020-05-04,16,0.79,8,Spring,No
2020-05-04,17,1.38,7,Spring,No
2020-05-04,18,1.9,7,Spring,No
2020-05-04,19,2.02,6,Spring,No
2020-05-04,20,1.26,6,Spring,No
2020-05-04,21,0.98,6,Spring,No
2020-05-04,22,0.75,6,Spring,No
2020-05-04,23,0.48,4,Spring,No
2020-05-05,00,0.89,4,Spring,No
2020-05-05,01,0.51,4,Spring,No
2020-05-05,02,0.45,4,Spring,No
2020-05-05,03,0.49,3,Spring,No
2020-05-05,04,0.5,4,Spring,No
2020-05-05,05,0.43,4,Spring,No
2020-05-05,06,0.44,4,Spring,No
2020-05-05,07,1.02,5,Spring,No
2020-05-05,08,0.68,7,Spring,No
2020-05-05,09,0.97,8,Spring,No
2020-05-05,10,1.92,8,Spring,No
2020-05-05,11,1.57,7,Spring,No
2020-05-05,12,1.4,9,Spring,No
2020-05-05,13,4.63,8,Spring,No
2020-05-05,14,3.78,7,Spring,No
2020-05-05,15,2.04,8,Spring,No
2020-05-05,16,1.15,7,Spring,No
2020-05-05,17,4.53,6,Spring,No
2020-05-05,18,3.2,5,Spring,No
2020-05-05,19,2.13,5,Spring,No
2020-05-05,20,1.68,4,Spring,No
2020-05-05,21,1.27,4,Spring,No
2020-05-05,22,1.05,3,Spring,No
2020-05-05,23,1.34,1,Spring,No
2020-05-06,00,0.82,1,Spring,No
2020-05-06,01,0.66,0,Spring,No
2020-05-06,02,1.02,0,Spring,No
2020-05-06,03,0.7,-1,Spring,No
2020-05-06,04,0.68,0,Spring,No
2020-05-06,05,0.7,4,Spring,No
2020-05-06,06,0.99,6,Spring,No
2020-05-06,07,0.82,8,Spring,No
2020-05-06,08,0.84,10,Spring,No
2020-05-06,09,0.8,11,Spring,No
2020-05-06,10,1.01,12,Spring,No
2020-05-06,11,1.38,12,Spring,No
2020-05-06,12,1.07,13,Spring,No
2020-05-06,13,1.87,13,Spring,No
2020-05-06,14,2.38,14,Spring,No
2020-05-06,15,1.84,14,Spring,No
2020-05-06,16,1.16,14,Spring,No
2020-05-06,17,1.9,13,Spring,No
2020-05-06,18,3.04,10,Spring,No
2020-05-06,19,4.99,8,Spring,No
2020-05-06,20,4.87,8,Spring,No
2020-05-06,21,2.08,6,Spring,No
2020-05-06,22,0.99,5,Spring,No
2020-05-06,23,1.17,3,Spring,No
2020-05-07,00,0.68,2,Spring,No
2020-05-07,01,1.02,2,Spring,No
2020-05-07,02,0.63,2,Spring,No
2020-05-07,03,0.66,1,Spring,No
2020-05-07,04,0.94,1,Spring,No
2020-05-07,05,0.62,4,Spring,No
2020-05-07,06,0.67,7,Spring,No
2020-05-07,07,0.89,8,Spring,No
2020-05-07,08,1.25,10,Spring,No
2020-05-07,09,1.09,11,Spring,No
2020-05-07,10,1.32,12,Spring,No
2020-05-07,11,1.36,14,Spring,No
2020-05-07,12,4.18,15,Spring,No
2020-05-07,13,3.25,15,Spring,No
2020-05-07,14,1.66,15,Spring,No
2020-05-07,15,1.48,15,Spring,No
2020-05-07,16,1.85,14,Spring,No
2020-05-07,17,1.21,13,Spring,No
2020-05-07,18,1.57,11,Spring,No
2020-05-07,19,2.77,9,Spring,No
2020-05-07,20,2.47,8,Spring,No
2020-05-07,21,1.2,7,Spring,No
2020-05-07,22,1.35,6,Spring,No
2020-05-07,23,0.93,4,Spring,No
2020-05-08,00,1.13,2,Spring,No
2020-05-08,01,0.62,1,Spring,No
2020-05-08,02,0.68,1,Spring,No
2020-05-08,03,0.63,0,Spring,No
2020-05-08,04,0.94,-1,Spring,No
2020-05-08,05,0.66,0,Spring,No
2020-05-08,06,0.65,0,Spring,No
2020-05-08,07,0.94,2,Spring,No
2020-05-08,08,1.12,3,Spring,No
2020-05-08,09,0.92,4,Spring,No
2020-05-08,10,1.35,5,Spring,No
2020-05-08,11,2.02,6,Spring,No
2020-05-08,12,2,8,Spring,No
2020-05-08,13,1.89,8,Spring,No
2020-05-08,14,0.97,8,Spring,No
2020-05-08,15,1.2,7,Spring,No
2020-05-08,16,1.3,6,Spring,No
2020-05-08,17,1.32,6,Spring,No
2020-05-08,18,1.74,4,Spring,No
2020-05-08,19,2.54,2,Spring,No
2020-05-08,20,4.19,1,Spring,No
2020-05-08,21,1.43,1,Spring,No
2020-05-08,22,1.27,0,Spring,No
2020-05-08,23,0.67,-1,Spring,No
2020-05-09,00,0.78,0,Spring,No
2020-05-09,01,0.3,0,Spring,No
2020-05-09,02,0.28,0,Spring,No
2020-05-09,03,0.24,0,Spring,No
2020-05-09,04,0.58,0,Spring,No
2020-05-09,05,0.25,0,Spring,No
2020-05-09,06,0.24,1,Spring,No
2020-05-09,07,0.24,3,Spring,No
2020-05-09,08,0.73,4,Spring,No
2020-05-09,09,0.51,5,Spring,No
2020-05-09,10,0.66,6,Spring,No
2020-05-09,11,1.14,5,Spring,No
2020-05-09,12,2.03,6,Spring,No
2020-05-09,13,2.13,5,Spring,No
2020-05-09,14,1.04,5,Spring,No
2020-05-09,15,0.43,4,Spring,No
2020-05-09,16,0.68,4,Spring,No
2020-05-09,17,1.06,3,Spring,No
2020-05-09,18,0.7,3,Spring,No
2020-05-09,19,0.83,3,Spring,No
2020-05-09,20,1.08,1,Spring,No
2020-05-09,21,0.73,1,Spring,No
2020-05-09,22,0.94,1,Spring,No
2020-05-09,23,0.71,1,Spring,No
2020-05-10,00,0.73,0,Spring,No
2020-05-10,01,0.65,0,Spring,No
2020-05-10,02,0.3,0,Spring,No
2020-05-10,03,0.26,0,Spring,No
2020-05-10,04,0.26,0,Spring,No
2020-05-10,05,0.6,1,Spring,No
2020-05-10,06,0.22,2,Spring,No
2020-05-10,07,0.27,3,Spring,No
2020-05-10,08,0.5,4,Spring,No
2020-05-10,09,0.43,5,Spring,No
2020-05-10,10,0.94,6,Spring,No
2020-05-10,11,0.49,7,Spring,No
2020-05-10,12,1.88,7,Spring,No
2020-05-10,13,1.08,7,Spring,No
2020-05-10,14,1.18,7,Spring,No
2020-05-10,15,1.47,7,Spring,No
2020-05-10,16,0.91,7,Spring,No
2020-05-10,17,2.35,6,Spring,No
2020-05-10,18,2.5,5,Spring,No
2020-05-10,19,1.76,5,Spring,No
2020-05-10,20,2.53,5,Spring,No
2020-05-10,21,1.75,4,Spring,No
2020-05-10,22,1.27,4,Spring,No
2020-05-10,23,1.3,4,Spring,No
2020-05-11,00,2.15,3,Spring,No
2020-05-11,01,3.41,3,Spring,No
2020-05-11,02,2.35,2,Spring,No
2020-05-11,03,1.01,2,Spring,No
2020-05-11,04,2.49,2,Spring,No
2020-05-11,05,2.76,4,Spring,No
2020-05-11,06,1.97,5,Spring,No
2020-05-11,07,0.5,5,Spring,No
2020-05-11,08,1.11,7,Spring,No
2020-05-11,09,1.63,8,Spring,No
2020-05-11,10,4.13,9,Spring,No
2020-05-11,11,1.92,10,Spring,No
2020-05-11,12,2.49,11,Spring,No
2020-05-11,13,1.66,12,Spring,No
2020-05-11,14,1.01,12,Spring,No
2020-05-11,15,2.17,12,Spring,No
2020-05-11,16,3.18,11,Spring,No
2020-05-11,17,1.67,11,Spring,No
2020-05-11,18,2.73,10,Spring,No
2020-05-11,19,3.46,9,Spring,No
2020-05-11,20,2.08,7,Spring,No
2020-05-11,21,1.32,7,Spring,No
2020-05-11,22,0.82,5,Spring,No
2020-05-11,23,1.02,4,Spring,No
2020-05-12,00,0.45,1,Spring,No
2020-05-12,01,0.34,0,Spring,No
2020-05-12,02,0.58,0,Spring,No
2020-05-12,03,0.35,-1,Spring,No
2020-05-12,04,0.3,-1,Spring,No
2020-05-12,05,0.32,0,Spring,No
2020-05-12,06,0.71,0,Spring,No
2020-05-12,07,0.51,1,Spring,No
2020-05-12,08,0.83,2,Spring,No
2020-05-12,09,1,4,Spring,No
2020-05-12,10,0.89,6,Spring,No
2020-05-12,11,0.81,8,Spring,No
2020-05-12,12,2.56,8,Spring,No
2020-05-12,13,2.9,9,Spring,No
2020-05-12,14,1.02,9,Spring,No
2020-05-12,15,1.45,9,Spring,No
2020-05-12,16,2.47,8,Spring,No
2020-05-12,17,2.45,8,Spring,No
2020-05-12,18,2.38,6,Spring,No
2020-05-12,19,4.88,4,Spring,No
2020-05-12,20,6.72,3,Spring,No
2020-05-12,21,1.57,2,Spring,No
2020-05-12,22,0.69,2,Spring,No
2020-05-12,23,0.92,-1,Spring,No
2020-05-13,00,0.38,-1,Spring,No
2020-05-13,01,0.66,-1,Spring,No
2020-05-13,02,0.28,-3,Spring,No
2020-05-13,03,0.35,-3,Spring,No
2020-05-13,04,0.55,-2,Spring,No
2020-05-13,05,0.4,1,Spring,No
2020-05-13,06,0.3,2,Spring,No
2020-05-13,07,0.29,4,Spring,No
2020-05-13,08,0.96,5,Spring,No
2020-05-13,09,0.57,6,Spring,No
2020-05-13,10,1.11,8,Spring,No
2020-05-13,11,2,9,Spring,No
2020-05-13,12,1.94,11,Spring,No
2020-05-13,13,1.35,12,Spring,No
2020-05-13,14,0.77,13,Spring,No
2020-05-13,15,1.1,13,Spring,No
2020-05-13,16,0.87,12,Spring,No
2020-05-13,17,1.27,12,Spring,No
2020-05-13,18,2.62,10,Spring,No
2020-05-13,19,2.03,9,Spring,No
2020-05-13,20,1.6,8,Spring,No
2020-05-13,21,1.45,7,Spring,No
2020-05-13,22,0.73,2,Spring,No
2020-05-13,23,0.76,1,Spring,No
2020-05-14,00,1.01,2,Spring,No
2020-05-14,01,0.6,2,Spring,No
2020-05-14,02,0.5,0,Spring,No
2020-05-14,03,0.76,0,Spring,No
2020-05-14,04,0.52,3,Spring,No
2020-05-14,05,0.45,6,Spring,No
2020-05-14,06,0.52,8,Spring,No
2020-05-14,07,0.52,10,Spring,No
2020-05-14,08,1.04,11,Spring,No
2020-05-14,09,0.91,13,Spring,No
2020-05-14,10,0.91,14,Spring,No
2020-05-14,11,2.42,15,Spring,No
2020-05-14,12,1.48,17,Spring,No
2020-05-14,13,1.24,17,Spring,No
2020-05-14,14,2.05,18,Spring,No
2020-05-14,15,1.15,18,Spring,No
2020-05-14,16,1.03,18,Spring,No
2020-05-14,17,0.96,17,Spring,No
2020-05-14,18,3.07,16,Spring,No
2020-05-14,19,3.18,12,Spring,No
2020-05-14,20,2.69,11,Spring,No
2020-05-14,21,1.84,12,Spring,No
2020-05-14,22,0.89,11,Spring,No
2020-05-14,23,0.95,9,Spring,No
2020-05-15,00,0.68,9,Spring,No
2020-05-15,01,0.48,10,Spring,No
2020-05-15,02,0.86,9,Spring,No
2020-05-15,03,0.77,8,Spring,No
2020-05-15,04,0.75,8,Spring,No
2020-05-15,05,0.68,8,Spring,No
2020-05-15,06,0.92,8,Spring,No
2020-05-15,07,1.03,10,Spring,No
2020-05-15,08,1.16,12,Spring,No
2020-05-15,09,1.43,13,Spring,No
2020-05-15,10,2.55,14,Spring,No
2020-05-15,11,2.12,15,Spring,No
2020-05-15,12,3.89,14,Spring,No
2020-05-15,13,4.71,15,Spring,No
2020-05-15,14,1.89,14,Spring,No
2020-05-15,15,1.25,12,Spring,No
2020-05-15,16,1.21,10,Spring,No
2020-05-15,17,1.59,9,Spring,No
2020-05-15,18,4.55,8,Spring,No
2020-05-15,19,2.51,8,Spring,No
2020-05-15,20,0.97,8,Spring,No
2020-05-15,21,1.22,8,Spring,No
2020-05-15,22,0.76,7,Spring,No
2020-05-15,23,0.53,7,Spring,No
2020-05-16,00,0.55,8,Spring,No
2020-05-16,01,0.3,7,Spring,No
2020-05-16,02,0.26,7,Spring,No
2020-05-16,03,0.53,7,Spring,No
2020-05-16,04,0.27,7,Spring,No
2020-05-16,05,0.26,8,Spring,No
2020-05-16,06,0.25,8,Spring,No
2020-05-16,07,0.56,9,Spring,No
2020-05-16,08,0.66,10,Spring,No
2020-05-16,09,2.3,11,Spring,No
2020-05-16,10,0.59,13,Spring,No
2020-05-16,11,0.96,14,Spring,No
2020-05-16,12,0.99,16,Spring,No
2020-05-16,13,0.26,17,Spring,No
2020-05-16,14,0.55,19,Spring,No
2020-05-16,15,0.31,18,Spring,No
2020-05-16,16,0.27,17,Spring,No
2020-05-16,17,0.26,17,Spring,No
2020-05-16,18,0.46,14,Spring,No
2020-05-16,19,0.24,12,Spring,No
2020-05-16,20,0.26,12,Spring,No
2020-05-16,21,0.2,12,Spring,No
2020-05-16,22,0.57,10,Spring,No
2020-05-16,23,0.25,10,Spring,No
2020-05-17,00,0.2,10,Spring,No
2020-05-17,01,0.22,10,Spring,No
2020-05-17,02,0.24,7,Spring,No
2020-05-17,03,0.58,6,Spring,No
2020-05-17,04,0.22,7,Spring,No
2020-05-17,05,0.24,10,Spring,No
2020-05-17,06,0.23,12,Spring,No
2020-05-17,07,0.19,14,Spring,No
2020-05-17,08,0.24,15,Spring,No
2020-05-17,09,0.24,16,Spring,No
2020-05-17,10,0.32,17,Spring,No
2020-05-17,11,0.53,18,Spring,No
2020-05-17,12,0.24,19,Spring,No
2020-05-17,13,0.53,19,Spring,No
2020-05-17,14,2.25,20,Spring,No
2020-05-17,15,1.14,19,Spring,No
2020-05-17,16,0.44,19,Spring,No
2020-05-17,17,0.73,18,Spring,No
2020-05-17,18,0.45,15,Spring,No
2020-05-17,19,0.44,13,Spring,No
2020-05-17,20,0.71,11,Spring,No
2020-05-17,21,0.46,11,Spring,No
2020-05-17,22,0.44,9,Spring,No
2020-05-17,23,0.39,8,Spring,No
2020-05-18,00,0.73,7,Spring,No
2020-05-18,01,0.29,6,Spring,No
2020-05-18,02,0.25,5,Spring,No
2020-05-18,03,0.58,4,Spring,No
2020-05-18,04,0.29,5,Spring,No
2020-05-18,05,0.27,7,Spring,No
2020-05-18,06,0.25,9,Spring,No
2020-05-18,07,0.29,11,Spring,No
2020-05-18,08,0.94,13,Spring,No
2020-05-18,09,0.44,13,Spring,No
2020-05-18,10,0.63,15,Spring,No
2020-05-18,11,0.75,15,Spring,No
2020-05-18,12,0.6,16,Spring,No
2020-05-18,13,1.09,16,Spring,No
